10.0,26.1
10.052270136285475,26.1
10.104813489285682,26.1
10.157631487108103,26.0
10.210725565324982,25.9
10.264097167012295,26.0
10.317747742789004,26.1
10.371678750856479,26.2
10.425891657038118,26.2
10.480387934819216,26.2
10.535169065386981,26.2
10.590236537670812,26.3
10.64559184838276,26.4
10.701236502058206,26.4
10.757172011096776,26.4
10.813399895803409,26.4
10.869921684429707,26.4
10.926738913215466,26.4
10.98385312643042,26.4
11.041265876416237,26.5
11.098978723628681,26.6
11.156993236680048,26.7
11.215310992381788,26.8
11.27393357578736,26.9
11.332862580235341,26.9
11.392099607392687,26.9
11.451646267298301,26.9
11.511504178406776,27.0
11.571674967632385,27.0
11.632160270393321,27.1
11.692961730656117,27.2
11.75408100098034,27.2
11.815519742563518,27.3
11.87727962528627,27.3
11.939362327757706,27.3
12.001769537361062,27.4
12.064502950299536,27.4
12.127564271642404,27.4
12.190955215371359,27.4
12.254677504427118,27.4
12.318732870756214,27.4
12.383123055358094,27.5
12.447849808332432,27.5
12.5129148889267,27.6
12.578320065583968,27.7
12.644067115991009,27.8
12.710157827126565,27.8
12.776593995309947,27.8
12.843377426249843,27.9
12.910509935093431,28.0
12.977993346475664,28.0
13.045829494568892,28.0
13.11402022313271,28.0
13.182567385564074,28.0
13.251472844947658,28.0
13.320738474106527,28.0
13.390366155653,28.2
13.460357782039841,28.3
13.530715255611682,28.3
13.601440488656761,28.4
13.672535403458848,28.4
13.744001932349526,28.5
13.815842017760701,28.5
13.888057612277397,28.5
13.960650678690818,28.6
14.033623190051728,28.7
14.10697712972403,28.7
14.180714491438705,28.7
14.25483727934799,28.7
14.32934750807987,28.7
14.404247202792797,28.8
14.479538399230764,28.8
14.55522314377862,28.8
14.631303493517702,28.8
14.707781516281727,28.8
14.784659290713032,28.8
14.861938906319022,28.8
14.939622463528993,28.9
15.017712073751214,29.0
15.096209859430308,29.1
15.175117954104964,29.1
15.254438502465888,29.2
15.334173660414118,29.2
15.414325595119617,29.2
15.494896485080169,29.4
15.575888520180618,29.5
15.65730390175234,29.5
15.73914484263311,29.5
15.821413567227237,29.5
15.904112311566013,29.5
15.98724332336852,29.5
16.070808862102673,29.6
16.154811199046666,29.6
16.239252617350697,29.7
16.324135412099007,29.8
16.409461890372306,29.9
16.495234371310413,29.9
16.58145518617534,29.9
16.668126678414627,29.9
16.755251203725052,30.0
16.84283113011666,30.0
16.930868837977105,30.0
17.01936672013636,30.0
17.108327181931763,30.0
17.197752641273365,30.0
17.28764552870969,30.1
17.378008287493753,30.2
17.4688433736495,30.2
17.560153256038525,30.2
17.651940416427212,30.2
17.744207349554188,30.2
17.836956563198083,30.3
17.93019057824573,30.3
18.023911928760675,30.4
18.118123162052047,30.6
18.21282683874379,30.7
18.30802553284428,30.7
18.403721831816252,30.7
18.499918336647156,30.7
18.59661766191982,30.8
18.69382243588356,30.9
18.791535300525574,30.9
18.889758911642755,30.9
18.98849593891389,30.9
19.08774906597221,30.9
19.187520990478333,31.0
19.287814424193606,31.1
19.388632093053765,31.1
19.48997673724305,31.1
19.591851111268685,31.1
19.69425798403576,31.1
19.79720013892245,31.1
19.90068037385568,31.1
20.004701501387192,31.2
20.109266348769967,31.2
20.214377758035074,31.2
20.320038586068932,31.3
20.426251704690927,31.4
20.533020000731486,31.4
20.64034637611054,31.4
20.748233747916412,31.4
20.856685048485062,31.4
20.965703225479817,31.5
21.075291241971485,31.6
21.185452076518878,31.6
21.296188723249774,31.6
21.407504191942323,31.6
21.519401508106792,31.6
21.631883713067854,31.6
21.744953864047204,31.7
21.858615034246718,31.8
21.972870312931903,31.9
22.087722805515906,32.0
22.203175633643916,32.0
22.319231935278008,32.1
22.435894864782412,32.1
22.553167593009288,32.2
22.671053307384867,32.3
22.789555211996095,32.3
22.908676527677724,32.3
23.028420492099883,32.3
