10.0,59.2
10.052270136285475,59.2
10.104813489285682,59.2
10.157631487108103,59.2
10.210725565324982,59.2
10.264097167012295,59.2
10.317747742789004,59.2
10.371678750856479,59.2
10.425891657038118,59.2
10.480387934819216,59.2
10.535169065386981,59.2
10.590236537670812,59.2
10.64559184838276,59.2
10.701236502058206,59.2
10.757172011096776,59.2
10.813399895803409,59.3
10.869921684429707,59.3
10.926738913215466,59.3
10.98385312643042,59.3
11.041265876416237,59.3
11.098978723628681,59.3
11.156993236680048,59.3
11.215310992381788,59.3
11.27393357578736,59.3
11.332862580235341,59.3
11.392099607392687,59.3
11.451646267298301,59.3
11.511504178406776,59.3
11.571674967632385,59.3
11.632160270393321,59.3
11.692961730656117,59.3
11.75408100098034,59.4
11.815519742563518,59.5
11.87727962528627,59.5
11.939362327757706,59.5
12.001769537361062,59.5
12.064502950299536,59.5
12.127564271642404,59.5
12.190955215371359,59.5
12.254677504427118,59.5
12.318732870756214,59.5
12.383123055358094,59.5
12.447849808332432,59.5
12.5129148889267,59.5
12.578320065583968,59.5
12.644067115991009,59.5
12.710157827126565,59.5
12.776593995309947,59.5
12.843377426249843,59.6
12.910509935093431,59.7
12.977993346475664,59.7
13.045829494568892,59.7
13.11402022313271,59.7
13.182567385564074,59.7
13.251472844947658,59.7
13.320738474106527,59.7
13.390366155653,59.7
13.460357782039841,59.7
13.530715255611682,59.7
13.601440488656761,59.7
13.672535403458848,59.7
13.744001932349526,59.7
13.815842017760701,59.7
13.888057612277397,59.7
13.960650678690818,59.7
14.033623190051728,59.7
14.10697712972403,59.7
14.180714491438705,59.7
14.25483727934799,59.7
14.32934750807987,59.7
14.404247202792797,59.7
14.479538399230764,59.7
14.55522314377862,59.7
14.631303493517702,59.7
14.707781516281727,59.7
14.784659290713032,59.9
14.861938906319022,60.0
14.939622463528993,60.0
15.017712073751214,60.0
15.096209859430308,60.0
15.175117954104964,60.0
15.254438502465888,60.0
15.334173660414118,60.0
15.414325595119617,60.0
15.494896485080169,60.0
15.575888520180618,60.0
15.65730390175234,60.0
15.73914484263311,60.0
15.821413567227237,60.0
15.904112311566013,60.0
15.98724332336852,60.0
16.070808862102673,60.0
16.154811199046666,60.0
16.239252617350697,60.0
16.324135412099007,60.0
16.409461890372306,60.0
16.495234371310413,60.0
16.58145518617534,60.0
16.668126678414627,60.0
16.755251203725052,60.0
16.84283113011666,60.0
16.930868837977105,60.0
17.01936672013636,60.0
17.108327181931763,60.0
17.197752641273365,60.0
17.28764552870969,60.0
17.378008287493753,60.0
17.4688433736495,60.0
17.560153256038525,60.0
17.651940416427212,60.0
17.744207349554188,60.1
17.836956563198083,60.1
17.93019057824573,60.2
18.023911928760675,60.2
18.118123162052047,60.2
18.21282683874379,60.2
18.30802553284428,60.2
18.403721831816252,60.2
18.499918336647156,60.2
18.59661766191982,60.2
18.69382243588356,60.2
18.791535300525574,60.2
18.889758911642755,60.2
18.98849593891389,60.2
19.08774906597221,60.2
19.187520990478333,60.2
19.287814424193606,60.2
19.388632093053765,60.2
19.48997673724305,60.2
19.591851111268685,60.2
19.69425798403576,60.2
19.79720013892245,60.2
19.90068037385568,60.2
20.004701501387192,60.2
20.109266348769967,60.2
20.214377758035074,60.2
20.320038586068932,60.2
20.426251704690927,60.2
20.533020000731486,60.2
20.64034637611054,60.2
20.748233747916412,60.2
20.856685048485062,60.2
20.965703225479817,60.2
21.075291241971485,60.2
21.185452076518878,60.2
21.296188723249774,60.2
21.407504191942323,60.2
21.519401508106792,60.2
21.631883713067854,60.2
21.744953864047204,60.2
21.858615034246718,60.2
21.972870312931903,60.2
22.087722805515906,60.2
22.203175633643916,60.2
22.319231935278008,60.2
22.435894864782412,60.2
22.553167593009288,60.2
22.671053307384867,60.2
22.789555211996095,60.2
22.908676527677724,60.2
23.028420492099883,60.2
23.148790359856015,60.2
23.26978940255137,60.2
23.391420908891938,60.2
23.51368818477381,60.2
23.63659455337303,60.2
23.760143355235964,60.2
23.884337948370025,60.2
24.009181708334992,60.2
24.134678028334722,60.2
24.260830319309434,60.2
24.387642010028344,60.2
24.515116547182902,60.2
24.64325739548046,60.2
24.772068037738443,60.2
24.901551974979007,60.2
25.031712726524198,60.2
25.162553830091625,60.2
25.294078841890578,60.2
25.426291336718684,60.2
25.559194908059133,60.2
25.692793168178262,60.2
25.827089748223784,60.2
25.96208829832347,60.2
26.097792487684362,60.2
